episode,reward,r_acc
874,-32546.419922,-32546.421053
875,-32389.841797,-32389.842105
876,-30633.210938,-30633.210526
877,-32494.208984,-32494.210526
878,-34236.632812,-34236.631579
879,-33881.156250,-33881.157895
880,-32710.683594,-32710.684211
881,-31289.632812,-31289.631579
882,-34101.632812,-34101.631579
883,-33633.578125,-33633.578947
884,-31574.156250,-31574.157895
885,-32679.052734,-32679.052632
886,-34649.683594,-34649.684211
887,-31786.367188,-31786.368421
888,-33334.156250,-33334.157895
889,-33306.843750,-33306.842105
890,-33643.050781,-33643.052632
891,-33343.421875,-33343.421053
892,-32401.421875,-32401.421053
893,-33807.421875,-33807.421053
894,-32208.789062,-32208.789474
895,-33926.894531,-33926.894737
896,-34010.000000,-34010.000000
897,-34041.472656,-34041.473684
898,-32599.791016,-32599.789474
899,-32399.472656,-32399.473684
900,-33570.261719,-33570.263158
901,-32041.474609,-32041.473684
902,-33493.582031,-33493.578947
903,-31729.474609,-31729.473684
904,-32839.261719,-32839.263158
905,-33463.894531,-33463.894737
906,-32340.050781,-32340.052632
907,-31475.367188,-31475.368421
908,-31354.158203,-31354.157895
909,-32301.894531,-32301.894737
910,-32850.632812,-32850.631579
911,-32204.630859,-32204.631579
912,-32453.263672,-32453.263158
913,-31365.419922,-31365.421053
914,-33384.210938,-33384.210526
915,-33592.894531,-33592.894737
916,-32549.158203,-32549.157895
917,-31977.419922,-31977.421053
918,-33209.578125,-33209.578947
919,-32789.476562,-32789.473684
920,-34265.050781,-34265.052632
921,-34665.472656,-34665.473684
922,-32948.421875,-32948.421053
923,-33614.582031,-33614.578947
924,-34925.421875,-34925.421053
925,-32407.841797,-32407.842105
926,-33556.261719,-33556.263158
927,-31837.736328,-31837.736842
928,-33259.738281,-33259.736842
929,-33315.839844,-33315.842105
930,-33590.523438,-33590.526316
931,-34797.367188,-34797.368421
932,-34349.578125,-34349.578947
933,-33146.367188,-33146.368421
934,-33263.578125,-33263.578947
935,-34600.261719,-34600.263158
936,-31900.472656,-31900.473684
937,-32373.158203,-32373.157895
938,-33444.367188,-33444.368421
939,-31673.841797,-31673.842105
940,-34599.738281,-34599.736842
941,-34079.789062,-34079.789474
942,-33937.054688,-33937.052632
943,-31214.789062,-31214.789474
944,-30727.947266,-30727.947368
945,-31210.472656,-31210.473684
946,-30979.841797,-30979.842105
947,-32982.105469,-32982.105263
948,-34356.105469,-34356.105263
949,-32713.843750,-32713.842105
950,-34118.105469,-34118.105263
951,-31117.050781,-31117.052632
952,-33411.316406,-33411.315789
953,-33415.371094,-33415.368421
954,-31391.580078,-31391.578947
955,-33307.050781,-33307.052632
956,-33880.738281,-33880.736842
957,-32763.419922,-32763.421053
958,-33796.156250,-33796.157895
959,-33315.894531,-33315.894737
960,-33430.894531,-33430.894737
961,-32981.421875,-32981.421053
962,-33044.000000,-33044.000000
963,-32137.789062,-32137.789474
964,-31305.105469,-31305.105263
965,-33893.160156,-33893.157895
966,-32371.894531,-32371.894737
967,-30760.738281,-30760.736842
968,-34401.894531,-34401.894737
969,-32793.054688,-32793.052632
970,-31301.001953,-31301.000000
971,-32968.839844,-32968.842105
972,-32770.738281,-32770.736842
973,-33961.421875,-33961.421053
974,-33344.105469,-33344.105263
975,-32553.472656,-32553.473684
976,-33578.738281,-33578.736842
977,-32732.419922,-32732.421053
978,-33161.210938,-33161.210526
979,-33403.105469,-33403.105263
980,-32550.789062,-32550.789474
981,-32341.421875,-32341.421053
982,-34205.789062,-34205.789474
983,-34646.632812,-34646.631579
984,-34863.000000,-34863.000000
985,-32755.105469,-32755.105263
986,-32968.421875,-32968.421053
987,-32354.105469,-32354.105263
988,-33929.894531,-33929.894737
989,-32625.158203,-32625.157895
990,-33589.894531,-33589.894737
991,-35704.527344,-35704.526316
992,-33238.261719,-33238.263158
993,-34368.578125,-34368.578947
994,-31603.578125,-31603.578947
995,-34105.316406,-34105.315789
996,-33772.894531,-33772.894737
997,-33657.894531,-33657.894737
998,-33985.949219,-33985.947368
999,-32685.210938,-32685.210526
1000,-32180.580078,-32180.578947
1001,-34083.000000,-34083.000000
1002,-32461.527344,-32461.526316
1003,-32373.210938,-32373.210526
1004,-32803.789062,-32803.789474
1005,-32636.050781,-32636.052632
1006,-32873.000000,-32873.000000
1007,-32604.105469,-32604.105263
1008,-33846.054688,-33846.052632
1009,-33769.421875,-33769.421053
1010,-31912.367188,-31912.368421
1011,-34457.421875,-34457.421053
1012,-31743.052734,-31743.052632
1013,-32955.000000,-32955.000000
1014,-31179.261719,-31179.263158
1015,-33211.472656,-33211.473684
1016,-34165.316406,-34165.315789
1017,-32543.947266,-32543.947368
1018,-33246.000000,-33246.000000
1019,-32499.208984,-32499.210526
1020,-33571.839844,-33571.842105
1021,-33808.894531,-33808.894737
1022,-33025.156250,-33025.157895
1023,-32695.156250,-32695.157895
1024,-32909.265625,-32909.263158
1025,-32306.000000,-32306.000000
1026,-33002.472656,-33002.473684
1027,-32100.683594,-32100.684211
1028,-34041.945312,-34041.947368
1029,-32737.316406,-32737.315789
1030,-32661.685547,-32661.684211
1031,-31466.158203,-31466.157895
1032,-33222.632812,-33222.631579
1033,-30029.105469,-30029.105263
1034,-33288.367188,-33288.368421
1035,-31714.052734,-31714.052632
1036,-34127.261719,-34127.263158
1037,-32622.527344,-32622.526316
1038,-34640.261719,-34640.263158
1039,-34327.316406,-34327.315789
1040,-33186.367188,-33186.368421
1041,-31453.158203,-31453.157895
1042,-34250.261719,-34250.263158
1043,-32738.632812,-32738.631579
1044,-32983.000000,-32983.000000
1045,-33485.000000,-33485.000000
1046,-33632.632812,-33632.631579
1047,-33493.316406,-33493.315789
1048,-31396.261719,-31396.263158
1049,-32268.789062,-32268.789474
1050,-33592.054688,-33592.052632
1051,-31554.000000,-31554.000000
1052,-31545.685547,-31545.684211
1053,-32143.894531,-32143.894737
1054,-32849.894531,-32849.894737
1055,-33007.683594,-33007.684211
1056,-33564.421875,-33564.421053
1057,-34112.421875,-34112.421053
1058,-33444.476562,-33444.473684
1059,-33785.789062,-33785.789474
1060,-32846.894531,-32846.894737
1061,-31645.736328,-31645.736842
1062,-32069.632812,-32069.631579
1063,-34028.894531,-34028.894737
1064,-32361.525391,-32361.526316
1065,-31165.314453,-31165.315789
1066,-31895.580078,-31895.578947
1067,-31556.580078,-31556.578947
1068,-34186.316406,-34186.315789
1069,-34475.632812,-34475.631579
1070,-31976.052734,-31976.052632
1071,-32561.527344,-32561.526316
1072,-32496.685547,-32496.684211
1073,-32680.472656,-32680.473684
1074,-32890.105469,-32890.105263
1075,-31444.841797,-31444.842105
1076,-31639.841797,-31639.842105
1077,-33658.843750,-33658.842105
1078,-32041.000000,-32041.000000
1079,-33821.632812,-33821.631579
1080,-33067.472656,-33067.473684
1081,-30208.789062,-30208.789474
1082,-33626.367188,-33626.368421
1083,-33345.843750,-33345.842105
1084,-31231.210938,-31231.210526
1085,-31673.580078,-31673.578947
1086,-32610.210938,-32610.210526
1087,-33704.156250,-33704.157895
1088,-33091.894531,-33091.894737
1089,-32943.523438,-32943.526316
1090,-35153.949219,-35153.947368
1091,-34440.105469,-34440.105263
1092,-32697.105469,-32697.105263
1093,-30650.685547,-30650.684211
1094,-33004.894531,-33004.894737
1095,-31653.000000,-31653.000000
1096,-32142.052734,-32142.052632
1097,-33876.789062,-33876.789474
1098,-33390.527344,-33390.526316
1099,-32119.736328,-32119.736842
1100,-33744.050781,-33744.052632
1101,-32276.208984,-32276.210526
1102,-34957.632812,-34957.631579
1103,-31443.736328,-31443.736842
1104,-31699.421875,-31699.421053
1105,-33365.789062,-33365.789474
1106,-34448.949219,-34448.947368
1107,-32630.789062,-32630.789474
1108,-33426.738281,-33426.736842
1109,-33602.523438,-33602.526316
1110,-31830.263672,-31830.263158
1111,-32067.525391,-32067.526316
1112,-33359.050781,-33359.052632
1113,-32046.421875,-32046.421053
1114,-31705.472656,-31705.473684
1115,-32268.369141,-32268.368421
1116,-33057.261719,-33057.263158
1117,-32852.472656,-32852.473684
1118,-32602.472656,-32602.473684
1119,-32127.683594,-32127.684211
1120,-33984.578125,-33984.578947
1121,-33694.472656,-33694.473684
1122,-33236.105469,-33236.105263
1123,-31996.316406,-31996.315789
1124,-34941.578125,-34941.578947
1125,-31642.105469,-31642.105263
1126,-32416.947266,-32416.947368
1127,-33825.261719,-33825.263158
1128,-32563.683594,-32563.684211
1129,-34931.367188,-34931.368421
1130,-32370.000000,-32370.000000
1131,-33553.472656,-33553.473684
1132,-33176.472656,-33176.473684
1133,-33810.632812,-33810.631579
1134,-33774.683594,-33774.684211
1135,-32625.472656,-32625.473684
1136,-32473.947266,-32473.947368
1137,-32801.628906,-32801.631579
1138,-31313.314453,-31313.315789
1139,-32508.105469,-32508.105263
1140,-33115.210938,-33115.210526
1141,-32139.052734,-32139.052632
1142,-31424.580078,-31424.578947
1143,-30736.421875,-30736.421053
1144,-32829.160156,-32829.157895
1145,-33479.421875,-33479.421053
1146,-31421.947266,-31421.947368
1147,-33804.949219,-33804.947368
1148,-30220.472656,-30220.473684
1149,-32552.369141,-32552.368421
1150,-33041.210938,-33041.210526
1151,-32816.054688,-32816.052632
1152,-34002.894531,-34002.894737
1153,-32848.738281,-32848.736842
1154,-31259.052734,-31259.052632
1155,-31557.947266,-31557.947368
1156,-32902.054688,-32902.052632
1157,-34256.839844,-34256.842105
1158,-34166.578125,-34166.578947
1159,-33263.210938,-33263.210526
1160,-32874.578125,-32874.578947
1161,-32795.578125,-32795.578947
1162,-33977.000000,-33977.000000
1163,-31851.263672,-31851.263158
1164,-31255.580078,-31255.578947
1165,-33501.683594,-33501.684211
1166,-33116.367188,-33116.368421
1167,-32350.210938,-32350.210526
1168,-33374.578125,-33374.578947
1169,-33549.789062,-33549.789474
1170,-32298.789062,-32298.789474
1171,-32921.050781,-32921.052632
1172,-34139.371094,-34139.368421
1173,-33246.632812,-33246.631579
1174,-31095.736328,-31095.736842
1175,-33673.472656,-33673.473684
1176,-32084.105469,-32084.105263
1177,-32986.261719,-32986.263158
1178,-33737.628906,-33737.631579
1179,-33791.054688,-33791.052632
1180,-31506.158203,-31506.157895
1181,-34715.894531,-34715.894737
1182,-32992.949219,-32992.947368
1183,-32474.105469,-32474.105263
1184,-33891.105469,-33891.105263
1185,-31577.736328,-31577.736842
1186,-31932.474609,-31932.473684
1187,-33380.054688,-33380.052632
1188,-31591.000000,-31591.000000
1189,-33222.843750,-33222.842105
1190,-33584.945312,-33584.947368
1191,-33916.105469,-33916.105263
1192,-33392.843750,-33392.842105
1193,-33530.316406,-33530.315789
1194,-32033.000000,-32033.000000
1195,-34992.000000,-34992.000000
1196,-33514.472656,-33514.473684
1197,-32243.580078,-32243.578947
1198,-33391.683594,-33391.684211
1199,-30800.263672,-30800.263158
1200,-32646.841797,-32646.842105
1201,-33944.738281,-33944.736842
1202,-32849.789062,-32849.789474
1203,-33929.472656,-33929.473684
1204,-32755.208984,-32755.210526
1205,-31714.367188,-31714.368421
1206,-33086.156250,-33086.157895
1207,-33751.578125,-33751.578947
1208,-31974.894531,-31974.894737
1209,-34706.421875,-34706.421053
1210,-32957.421875,-32957.421053
1211,-34075.207031,-34075.210526
1212,-33573.734375,-33573.736842
1213,-32849.156250,-32849.157895
1214,-34196.472656,-34196.473684
1215,-32163.263672,-32163.263158
1216,-33117.949219,-33117.947368
1217,-32626.000000,-32626.000000
1218,-33587.632812,-33587.631579
1219,-32060.208984,-32060.210526
1220,-31723.314453,-31723.315789
1221,-33180.527344,-33180.526316
1222,-34553.949219,-34553.947368
1223,-32924.316406,-32924.315789
1224,-35801.000000,-35801.000000
1225,-32918.945312,-32918.947368
1226,-32900.210938,-32900.210526
1227,-32898.156250,-32898.157895
1228,-31675.369141,-31675.368421
1229,-33410.582031,-33410.578947
1230,-30851.683594,-30851.684211
1231,-32934.894531,-32934.894737
1232,-31144.369141,-31144.368421
1233,-31888.316406,-31888.315789
1234,-33698.000000,-33698.000000
1235,-35622.050781,-35622.052632
1236,-31645.841797,-31645.842105
1237,-33633.316406,-33633.315789
1238,-32467.841797,-32467.842105
1239,-34718.000000,-34718.000000
1240,-32757.789062,-32757.789474
1241,-32759.367188,-32759.368421
1242,-31513.158203,-31513.157895
1243,-31746.630859,-31746.631579
1244,-31123.000000,-31123.000000
1245,-34695.156250,-34695.157895
1246,-31809.894531,-31809.894737
1247,-31825.107422,-31825.105263
1248,-31797.054688,-31797.052632
1249,-33822.210938,-33822.210526
1250,-32324.736328,-32324.736842
1251,-32533.261719,-32533.263158
1252,-32089.896484,-32089.894737
1253,-32740.052734,-32740.052632
1254,-33063.632812,-33063.631579
1255,-33395.945312,-33395.947368
1256,-34656.789062,-34656.789474
1257,-35163.316406,-35163.315789
1258,-32553.789062,-32553.789474
1259,-33837.472656,-33837.473684
1260,-32792.738281,-32792.736842
1261,-32651.683594,-32651.684211
1262,-31906.105469,-31906.105263
1263,-31814.052734,-31814.052632
1264,-32960.683594,-32960.684211
1265,-32655.050781,-32655.052632
1266,-32298.052734,-32298.052632
1267,-32314.367188,-32314.368421
1268,-33236.367188,-33236.368421
1269,-32348.316406,-32348.315789
1270,-32868.105469,-32868.105263
1271,-32313.947266,-32313.947368
1272,-33530.000000,-33530.000000
1273,-34474.578125,-34474.578947
1274,-31172.367188,-31172.368421
1275,-32333.632812,-32333.631579
1276,-33920.000000,-33920.000000
1277,-33322.000000,-33322.000000
1278,-33154.632812,-33154.631579
1279,-32388.367188,-32388.368421
1280,-31560.208984,-31560.210526
1281,-32278.894531,-32278.894737
1282,-32417.050781,-32417.052632
1283,-34275.472656,-34275.473684
1284,-31979.052734,-31979.052632
1285,-33249.160156,-33249.157895
1286,-33722.578125,-33722.578947
1287,-32467.947266,-32467.947368
1288,-35198.527344,-35198.526316
1289,-32991.105469,-32991.105263
1290,-32455.208984,-32455.210526
1291,-33014.156250,-33014.157895
1292,-32603.208984,-32603.210526
1293,-32627.474609,-32627.473684
1294,-31917.525391,-31917.526316
1295,-32556.734375,-32556.736842
1296,-33549.789062,-33549.789474
1297,-32612.630859,-32612.631579
1298,-34783.210938,-34783.210526
1299,-31135.841797,-31135.842105
1300,-33226.261719,-33226.263158
1301,-33789.527344,-33789.526316
1302,-33441.050781,-33441.052632
1303,-32512.208984,-32512.210526
1304,-30590.052734,-30590.052632
1305,-32546.630859,-32546.631579
1306,-32969.789062,-32969.789474
1307,-31852.683594,-31852.684211
1308,-33177.472656,-33177.473684
1309,-32359.843750,-32359.842105
1310,-31889.894531,-31889.894737
1311,-32081.738281,-32081.736842
1312,-32324.841797,-32324.842105
1313,-32127.316406,-32127.315789
1314,-33840.156250,-33840.157895
1315,-35081.949219,-35081.947368
1316,-33933.156250,-33933.157895
1317,-30536.685547,-30536.684211
1318,-33227.843750,-33227.842105
1319,-33506.316406,-33506.315789
1320,-33730.578125,-33730.578947
1321,-31334.738281,-31334.736842
1322,-33600.578125,-33600.578947
1323,-32451.630859,-32451.631579
1324,-30119.105469,-30119.105263
1325,-33049.472656,-33049.473684
1326,-31630.367188,-31630.368421
1327,-32787.105469,-32787.105263
1328,-32739.632812,-32739.631579
1329,-32867.578125,-32867.578947
1330,-33420.523438,-33420.526316
1331,-32158.683594,-32158.684211
1332,-32239.369141,-32239.368421
1333,-32069.736328,-32069.736842
1334,-34123.683594,-34123.684211
1335,-33163.843750,-33163.842105
1336,-33229.839844,-33229.842105
1337,-32302.892578,-32302.894737
1338,-33017.367188,-33017.368421
1339,-31588.419922,-31588.421053
1340,-30475.841797,-30475.842105
1341,-32740.578125,-32740.578947
1342,-31161.472656,-31161.473684
1343,-32910.949219,-32910.947368
1344,-33097.945312,-33097.947368
1345,-33181.578125,-33181.578947
1346,-31565.525391,-31565.526316
1347,-34879.316406,-34879.315789
1348,-33501.000000,-33501.000000
1349,-32360.263672,-32360.263158
1350,-33299.210938,-33299.210526
1351,-31004.052734,-31004.052632
1352,-32048.841797,-32048.842105
1353,-32906.261719,-32906.263158
1354,-34021.683594,-34021.684211
1355,-31463.261719,-31463.263158
1356,-32032.527344,-32032.526316
1357,-32549.894531,-32549.894737
1358,-34271.261719,-34271.263158
1359,-34135.261719,-34135.263158
1360,-33109.210938,-33109.210526
1361,-32750.945312,-32750.947368
1362,-33247.421875,-33247.421053
1363,-31967.683594,-31967.684211
1364,-33136.683594,-33136.684211
1365,-31645.896484,-31645.894737
1366,-32493.105469,-32493.105263
1367,-31788.263672,-31788.263158
1368,-33011.527344,-33011.526316
1369,-30348.158203,-30348.157895
1370,-31699.474609,-31699.473684
1371,-33194.738281,-33194.736842
1372,-33422.050781,-33422.052632
1373,-31097.736328,-31097.736842
1374,-33331.105469,-33331.105263
1375,-31927.683594,-31927.684211
1376,-32288.000000,-32288.000000
1377,-31097.316406,-31097.315789
1378,-33990.476562,-33990.473684
1379,-32232.369141,-32232.368421
1380,-31867.683594,-31867.684211
1381,-32000.419922,-32000.421053
1382,-33295.683594,-33295.684211
1383,-34267.945312,-34267.947368
1384,-33770.839844,-33770.842105
1385,-34382.472656,-34382.473684
1386,-33720.054688,-33720.052632
1387,-32521.843750,-32521.842105
1388,-33093.683594,-33093.684211
1389,-30561.000000,-30561.000000
1390,-32851.472656,-32851.473684
1391,-32685.156250,-32685.157895
1392,-32852.156250,-32852.157895
1393,-32471.683594,-32471.684211
1394,-31956.628906,-31956.631579
1395,-34010.738281,-34010.736842
1396,-32048.789062,-32048.789474
1397,-31922.423828,-31922.421053
